URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/222439131607356,Eric Boschman,EricBoschman,2023-04-22,no,39119,French,yes,0,8866
www.facebook.com/48651837133,La Mafia,LaMafiaMusica,2023-04-22,no,2198461,Spanish,yes,8,8868
www.facebook.com/313610148748648,Dr.Harrsha Artist,ArtistHarrsha,2023-04-23,no,287098,English,yes,3,8869
www.facebook.com/114179211991766,MediaoneTV,MediaoneTV,2023-07-25,yes,3211082,Malayalam,yes,759,8870
www.facebook.com/410099482524789,一郎人生,ichirolife,2021-07-19,no,92601,Chinese,yes,0,8871
www.facebook.com/1437145013080740,Republic Bharat,RepublicBharatHindi,2023-06-12,yes,5619622,Hindi,yes,366,8872
www.facebook.com/137690306306259,Le Parisien PSG,leparisienPSG,2023-04-23,no,907100,French,yes,0,8874
www.facebook.com/1466918770278162,David 502,Daviid502,2023-06-12,no,452235,Spanish,yes,1,8879
www.facebook.com/500437279998312,Geetha Arts,GeethaArts,2018-12-01,no,1494687,English,yes,9,8879
www.facebook.com/73107530966,Eddie Griffin,EddieGriffinOfficial,2022-09-15,no,3403913,English,yes,0,8883
www.facebook.com/556571994549173,El minuto que cambió mi destino,elminutoquetv,2018-09-26,yes,4429394,Spanish,yes,59,8884
www.facebook.com/26101560328,Depeche Mode,depechemode,2023-04-05,no,7156166,English,yes,0,8887
www.facebook.com/1403644393222886,علي نجم | Ali Najem,alinajimfans,2023-04-11,no,2115565,Arabic,yes,0,8888
www.facebook.com/104874425830594,Vikatan Televistas Telugu తెలుగు,Viktelevistasteluguservice,2023-03-30,no,92050,Telugu,yes,122,8891
www.facebook.com/347024528774484,Evbf - الاتحاد المصرى للكرة الطائرة,evbf.eg1,2023-04-16,yes,78652,Arabic,yes,1,8896
www.facebook.com/972824139466662,Pinch of Nom,pinchofnom,2020-06-14,no,1724589,English,yes,21,8897
www.facebook.com/104966249596713,Annalisa Minetti,annalisaminettiofficial,2023-04-22,no,184643,Italian,yes,0,8900
www.facebook.com/19703580904,Tom Petty & The Heartbreakers,tompetty,2021-05-10,no,3087232,English,yes,3,8900
www.facebook.com/129163073771201,France tv sport,Francetvsport,2019-08-26,no,1024643,French,yes,77,8901
www.facebook.com/491773077582113,Łukasz Dojka,lukasdojka,2020-11-09,no,108700,Polish,yes,1,8901
www.facebook.com/489637504456217,Vega Entertainment,vegaentertain,2022-01-10,no,2971901,Telugu,yes,54,8903
www.facebook.com/768369266541995,Jay Israel Senior,JayIsraelministries,2023-03-14,yes,544467,English,yes,1,8903
www.facebook.com/15658775846,Cadena SER,cadenaser,2023-01-11,no,1421229,Spanish,yes,12,8903
www.facebook.com/447305538763622,TiffwithMi,TiffwithMi,2019-04-15,no,184379,Chinese,yes,1,8904
www.facebook.com/617510678321374,RJ Kaavya,RJKaavya,2019-04-16,yes,287532,Hindi,yes,1,8912
www.facebook.com/256042561094679,الشيخ مصطفى العدوي,MostafaalAdawyChannel,2023-07-05,yes,2360859,Arabic,yes,111,8914
www.facebook.com/202541403302,IVG.it,IVG.it,2020-02-20,no,129146,Italian,yes,5,8916
www.facebook.com/40373608031,Mauro Scocco,mauroscocco,2023-07-29,no,22734,Swedish,yes,1,8918
www.facebook.com/496488130391111,I'm Mayyr - Blog,ImMayyrBlog,2023-04-22,no,1120902,Thai,yes,1,8920
www.facebook.com/450218591704449,Jalsha Movies,JalshaMoviesIndia,2022-11-17,no,1811149,Bengali,yes,16,8922
www.facebook.com/260952575157,NineEntertain,9Entertain,2023-04-23,yes,5483711,Thai,yes,72,8927
www.facebook.com/110758127107085,نبضات قلب - Nabadat Kalb - Kalp Atışı,NabadatKalbSeries,2020-05-07,no,1269119,Arabic,yes,22,8927
www.facebook.com/78770689912,Barry Manilow,barrymanilow,2023-02-02,no,4674643,English,yes,2,8932
www.facebook.com/133550316851918,MBC Kpop Show Music Core – 쇼 음악중심,mbckpopshow,2020-06-11,no,1444343,Korean,yes,20,8936
www.facebook.com/1723978264352315,Suheldev Bhartiya Samaj Party,sbsp4india,2021-09-13,yes,86386,Hindi,yes,0,8940
www.facebook.com/215734225385,SOLOMON LANGE,sololange,2023-03-03,no,799466,English,yes,8,8942
www.facebook.com/349185245118075,Uma Lahari,UmaLahiri,2023-02-12,no,1219245,Hindi,yes,0,8945
www.facebook.com/117815284976298,Zee TV Middle East,ZeeTVME,2019-08-19,no,5476071,English,yes,11,8945
www.facebook.com/431954750502131,Rtv Sports । খেলাধুলা,rtvsports,2023-03-30,no,975955,Bengali,yes,11,8950
www.facebook.com/132259640161497,Radyo7,radyo7,2023-04-22,yes,1298425,Turkish,yes,30,8955
www.facebook.com/1831321020432431,Egbeigwe,egbetuaa1,2023-07-11,no,175590,English,yes,9,8958
www.facebook.com/150579504984669,Caracol Televisión,CaracolTV,2022-04-25,no,14645670,Spanish,yes,84,8959
www.facebook.com/364287643611171,Josh Altman - The Altman Brothers,TheJoshAltman,2021-11-28,no,266675,English,yes,3,8966
www.facebook.com/478731248919306,Sirey Moran Castro,SireyMoranCastro,2023-04-23,no,198887,Spanish,yes,1,8966
www.facebook.com/126826550661826,I GO SAVE,igosaveofficial,2020-10-01,yes,586793,English,yes,4,8967
www.facebook.com/269615393236434,Cecy Wushu,CeciliaAlvarezWUSHU,2023-04-13,no,179108,Spanish,yes,1,8971
www.facebook.com/724515857692580,Oxlee,oxleeofficial,2022-11-28,no,1072573,English,yes,0,8975
www.facebook.com/1447210682161512,Sky Sport MotoGP,SkySportMotoGP,2019-12-31,no,820239,Italian,yes,18,8978
www.facebook.com/223193681081549,Doctor ASKY,thedoctorasky,2020-09-14,no,12045140,English,yes,0,8980
www.facebook.com/315123275267185,Frank Aguiar,FrankAguiarOficial,2023-04-23,no,833708,Portuguese,yes,0,8980
www.facebook.com/42354254341,ABC13 Houston,abc13Houston,2023-02-20,yes,1853796,English,yes,8,8981
www.facebook.com/29958461768,Toronto Raptors,TorontoRaptors,2020-07-31,no,2592319,English,yes,2,8985
www.facebook.com/118236001542469,Nach,NachOfficial,2020-11-28,no,1931292,Spanish,yes,1,8990
www.facebook.com/157657211082836,Chris Klemens,chrisklemensofficial,2023-04-23,no,1025302,English,yes,5,9008
www.facebook.com/133362636703027,Ronnie McDowell,ronniemcdowell,2023-03-30,yes,52255,English,yes,3,9011
www.facebook.com/274477855817,Asking Alexandria,askingalexandria,2023-04-23,no,4732872,English,yes,1,9011
www.facebook.com/316531421776758,Ekta Sandhir,ektainlove,2022-04-04,no,390010,English,yes,0,9016
www.facebook.com/191541900137,Jeanne Cherhal,jeannecherhal,2023-04-23,no,83943,French,yes,0,9016
www.facebook.com/165455726847803,NBC Sports Cycling,NBCSportsCycling,2023-07-24,no,103212,English,yes,42,9017
www.facebook.com/112781392082146,Rayados,rayados,2023-03-31,yes,2187533,Spanish,yes,32,9020
www.facebook.com/14211845603,Steve Hofstetter,stevehofstetter,2023-04-22,no,833185,English,yes,3,9022
www.facebook.com/113260807183403,BigWalkDog,BigWalkDog,2023-04-22,no,94733,English,yes,0,9023
www.facebook.com/299525970478678,Liam Gallagher,liamgallagher,2021-02-07,no,816196,English,yes,3,9023
www.facebook.com/2145143272396019,Anthony S. Ferraro,asfvision,2023-04-16,no,286753,English,yes,0,9024
www.facebook.com/24786692848,T.I.,TI,2020-10-22,no,21434412,English,yes,1,9029
www.facebook.com/283590257150,Nureddin YILDIZ,NureddinYildiz,2020-11-09,no,664617,Turkish,yes,4,9034
www.facebook.com/293034527822517,Erina,HossainIshratNaherErina,2022-09-28,no,212360,Bengali,yes,10,9034
www.facebook.com/228076400564341,Party.pl,party.zyciegwiazd,2023-04-22,no,639650,Polish,yes,25,9036
www.facebook.com/1544682445787254,Chef Bob,chefbobsingapore,2019-07-02,no,90200,English,yes,0,9038
www.facebook.com/207683866097798,Pedro Prieto tv,pedroprietooficial,2022-06-21,no,432038,Spanish,yes,13,9039
www.facebook.com/782640702109076,T-Series Marathi,TseriesMarathi,2023-04-05,no,412585,English,yes,2,9040
www.facebook.com/794573770738952,Philip Tan,its.philip.tan,2023-04-22,no,93062,English,yes,0,9042
www.facebook.com/234490543239054,LIRANROLL OFICIAL,liranrollpaginaoficial,2023-01-31,no,807459,Spanish,yes,1,9044
www.facebook.com/391871927519512,Diogo Paródias,DiogoParodias,2022-12-13,no,2659832,Portuguese,yes,1,9044
www.facebook.com/20460316308,Yeah Yeah Yeahs,yeahyeahyeahs,2023-05-15,no,2032602,English,yes,0,9048
www.facebook.com/292960743099,Grupo Mandingo,grupoMandingo,2023-01-17,no,1196440,Spanish,yes,1,9050
www.facebook.com/72754378867,DEEP ZONE Project,DeepZoneProject,2023-07-23,no,63179,Bulgarian,yes,2,9050
www.facebook.com/239054026251942,Leo Almodal,leoalmodal.page,2023-06-19,no,517361,English,yes,0,9055
www.facebook.com/1496829730537902,Mirchi Delhi,mirchi983delhi,2021-09-26,no,2012119,English,yes,16,9055
www.facebook.com/129652070557041,Mehmet Çetin,mehmetcetinalbum,2023-07-24,yes,120491,Turkish,yes,21,9057
www.facebook.com/172173252806983,Tribun Jambi,tribunjambifanspage,2021-01-12,yes,643062,Indonesian,yes,277,9059
www.facebook.com/1272480059489124,Goodful,officialgoodful,2022-11-14,no,22513227,English,yes,7,9064
www.facebook.com/299916883425356,Nathan “Nyces” Murdoch - street artist,IAMNyces,2023-05-10,no,11474,English,yes,0,9067
www.facebook.com/179725075270,ABP Majha,abpmajha,2022-02-07,yes,6366694,Marathi,yes,1190,9068
www.facebook.com/640301735999772,Nilufar Chowdhury Moni,NilufarChowdhuryMoni.OfficialBD,2022-10-19,no,748763,Bengali,yes,0,9069
www.facebook.com/135107816501387,9 News Perth,9NewsPerth,2019-06-23,yes,1006589,English,yes,72,9070
www.facebook.com/1074298566009135,Alt News Hindi,altnewshindi,2020-03-02,no,102575,Hindi,yes,1,9072
www.facebook.com/1163734116970764,Marlon Grennan,ddklinemaster,2023-04-23,yes,1276355,English,yes,4,9083
www.facebook.com/572154239502200,How Fun 如何爽,howfunofficial,2019-03-03,no,699040,Chinese,yes,1,9084
www.facebook.com/1487005114950593,News18 Kannada,News18Kannada,2020-03-30,yes,1263052,Kannada,yes,571,9091
www.facebook.com/50965406661,Kandee Johnson,kandeejohnson,2022-12-05,no,1004280,English,yes,0,9092
www.facebook.com/152686962961,Movimiento Original,movimientooriginal,2022-09-17,no,710850,Spanish,yes,0,9093
www.facebook.com/802292759888470,Bhoomi Panchal,bhoomipanchalsinger,2021-09-30,yes,520809,English,yes,2,9096
www.facebook.com/547671532259156,Juleny Favela,JulenyFavela,2021-09-03,no,1520211,Spanish,yes,1,9098
www.facebook.com/586349778363543,Bolly Action,bollyactions,2022-07-29,no,894273,Hindi,yes,87,9098
www.facebook.com/173471559338048,Guadeloupe la 1ère,guadeloupela1ere,2023-02-20,yes,364875,French,yes,3,9105
www.facebook.com/380159916112720,الفقراني علي الطراونه,faqaraniealiaaltarawunh,2023-07-11,yes,258293,Arabic,yes,21,9106
www.facebook.com/108429734089628,Legal Baba Ashish Dawar,legalbabaadvocate,2023-06-22,yes,2697459,Hindi,yes,2,9110
www.facebook.com/935527253160810,المستشارة سمر موسى,samarmousa2015,2020-09-09,yes,1372747,Arabic,yes,0,9121
www.facebook.com/223623704350316,Fazıl Say,fazilsay,2020-11-18,no,418053,English,yes,0,9123
www.facebook.com/275437335844498,Mikael Daez,mrmikaeldaez,2019-02-19,no,1764155,English,yes,4,9125
www.facebook.com/129925824059341,Witz vom Olli,WitzvomOlli,2019-11-29,no,201865,German,yes,3,9126
www.facebook.com/105363619493258,LABANOON,labanoon,2020-11-29,yes,3169651,Thai,yes,0,9129
www.facebook.com/351448724937603,MannyPiñol,,2022-08-14,no,1078621,English,yes,5,9130
www.facebook.com/70222437762,TV Derana,tvderanaofficial,2022-03-23,no,2753916,English,yes,62,9130
www.facebook.com/979380915502840,Lenier,Leniermusica,2021-03-12,no,507917,Spanish,yes,5,9132
www.facebook.com/127573752222,Lakers Nation,lakersnation,2021-11-23,yes,3014389,English,yes,3,9136
www.facebook.com/798350103528874,BtvNews,btvnewslive,2023-06-18,yes,3550415,Kannada,yes,875,9138
www.facebook.com/41549690725,Real Madrid Basket,realmadridbaloncesto,2017-12-12,no,14807968,Spanish,yes,7,9142
www.facebook.com/102042542297,Arizona Cardinals,arizonacardinals,2023-04-23,yes,1360963,English,yes,4,9145
www.facebook.com/204064686418103,Mạnh An,manhanvetv,2023-03-16,yes,482636,Vietnamese,yes,7,9146
www.facebook.com/337778151390,Ryan Tuerck,RyanTuerck,2021-06-16,no,522616,English,yes,0,9146
www.facebook.com/209475425736123,Natoo,natoovideos,2021-02-19,no,862671,French,yes,2,9150
www.facebook.com/414969545271332,Hora do Faro,HoraDoFaro,2017-10-07,no,7126514,Portuguese,yes,8,9152
www.facebook.com/111515882197852,食尚玩家,supertastesupertaste,2021-12-30,yes,2751747,Chinese,yes,26,9153
www.facebook.com/113702329983506,Tình Yêu Hoàn Mỹ,aquagameshow,2021-03-05,no,1612409,Vietnamese,yes,15,9159
www.facebook.com/166129716736404,Lalo Carmona,lalocarmonaoficial,2023-07-05,no,164723,Spanish,yes,0,9159
www.facebook.com/905477829562304,Proper Manchester,ProperMCR,2023-04-23,no,947249,English,yes,2,9159
www.facebook.com/160924323945465,92.3 Radyo 5 TRUE FM,92.3Radyo5TRUEFM,2022-11-30,yes,5192626,Tagalog,yes,103,9164
www.facebook.com/157887616342,Los Tres Tristes Tigres,LosTresTristesTigres,2018-11-15,no,9652784,Spanish,yes,0,9168
www.facebook.com/1516980721851388,The Face Thailand,thefaceth,2018-09-26,no,2444556,Thai,yes,0,9169
www.facebook.com/1162017480638531,UniVista TV,UniVistaTV,2023-07-04,yes,832878,Spanish,yes,32,9171
www.facebook.com/144505178996341,光华日报    Kwong Wah Yit Poh,kwongwah.my,2023-04-23,yes,1451540,Chinese,yes,44,9171
www.facebook.com/1265086013567727,Ali Hoàng Dương,alihoangduongofficial,2023-04-01,no,575867,Vietnamese,yes,0,9177
www.facebook.com/379536238772010,GTV,GaziSatelliteTelevisionLtd,2023-04-22,yes,3652440,Bengali,yes,23,9179
www.facebook.com/402469043196447,PerfectLaughs,imlilperfect,2021-11-11,no,1520710,English,yes,6,9180
www.facebook.com/1661881997409719,Noriel,NorielDangerr,2018-11-06,no,5188761,Spanish,yes,0,9182
www.facebook.com/218331158568033,Al Ahly Youth Teams,AlAhlyYouth,2021-04-13,no,661216,Arabic,yes,2,9184
www.facebook.com/115415064388243,Brett Cooper,BrettCooperDW,2022-07-08,no,217939,English,yes,11,9186
www.facebook.com/106365304175021,Big Brother TVI,BigBrotherTvi,2023-07-11,yes,957878,Portuguese,yes,1,9191
www.facebook.com/181290125214581,Siddharth Slathia,SiddharthSlathia,2020-04-17,no,1193319,English,yes,0,9192
www.facebook.com/7639178710,Gogol Bordello,gogolbordello,2022-12-20,no,640364,English,yes,0,9192
www.facebook.com/178167902211364,Los Mier,oficiallosmier,2023-04-23,yes,338549,Spanish,yes,0,9197
www.facebook.com/181177288648330,Aida Rodriguez,aida.rodriguez,2019-04-03,no,274600,English,yes,0,9197
www.facebook.com/159892834054023,FoodFood,FoodFood,2018-11-13,no,2234605,English,yes,6,9203
www.facebook.com/102809825360767,قناة الرابعة Al Rabiaa TV,alrabiaatv,2022-07-18,yes,2098082,Arabic,yes,182,9204
www.facebook.com/105840185640738,Khairul Abdullah,khairul.m.abdullah,2023-04-27,no,224545,English,yes,0,9214
www.facebook.com/1974169876200782,Kalp Atışı,kalpatisitv,2019-11-12,no,690282,Turkish,yes,31,9216
www.facebook.com/167874496662102,Dr. Yosry Gabr د. يسري جبر,dr.yosrygabr,2021-01-26,yes,1349878,Arabic,yes,5,9220
www.facebook.com/224347468117225,محمد مدرة - Mohamed Medra,m.h.medraa,2023-07-11,yes,67592,Arabic,yes,7,9220
www.facebook.com/100574295379151,Ohemaa Mercy,ohemaamercyofficial,2023-05-22,no,132370,English,yes,7,9221
www.facebook.com/1404914223144340,Great Big Story,greatbigstory,2018-01-04,no,6308637,English,yes,3,9225
www.facebook.com/1066625510064406,必Po TV,bepotv,2018-04-27,no,310884,Chinese,yes,65,9227
www.facebook.com/327554930956,Obituary,ObituaryBand,2021-02-07,no,744181,English,yes,0,9229
www.facebook.com/2069347686643317,Antra Singh Priyanka,singhantrapriyanka,2020-10-09,no,3900988,Hindi,yes,4,9230
www.facebook.com/520744834718962,Star Studios,starstudios,2023-04-22,no,6887764,English,yes,2,9245
www.facebook.com/1399068520368293,Zbing,zbingch,2023-04-23,no,1422868,Thai,yes,1,9246
www.facebook.com/16956402187,Beres Hammond,BeresHammondOfficial,2023-04-23,no,1160093,English,yes,1,9248
www.facebook.com/2228792213853772,Zee Thirai,zeethiraitamil,2022-12-25,no,750681,English,yes,80,9250
www.facebook.com/254796701574875,Jordán Elias,jordiielias,2023-04-23,no,1878900,Spanish,yes,2,9252
www.facebook.com/111400652227723,JOE.ie,manstuff,2022-08-05,no,841479,English,yes,23,9253
www.facebook.com/237940796295591,TV5 News,tv5newschannel,2019-11-16,yes,1871972,Telugu,yes,137,9259
www.facebook.com/333709935856,Marcos Yaroide,MarcosYaroideOficial,2023-06-29,yes,1922873,Spanish,yes,1,9264
www.facebook.com/57985617035,Jean Carlos,JeanCarlos.okk,2020-05-18,no,563972,Spanish,yes,2,9269
www.facebook.com/7791476169,Meshuggah,meshuggah,2023-05-10,no,828081,English,yes,0,9270
www.facebook.com/222503171157279,Sky Sport Austria,SkySportAustria,2023-04-23,no,147969,German,yes,13,9274
www.facebook.com/1882695601811911,La Original Banda El Limón,oblsl,2023-04-22,no,1819406,Spanish,yes,3,9278
www.facebook.com/194214017431718,Mukhtar Shah,MukhtarShahOfficial,2023-04-22,no,270554,English,yes,6,9280
www.facebook.com/1639938019658420,Đường Đến Danh Ca Vọng Cổ,duongdendanhcavongco,2022-11-05,no,196839,Vietnamese,yes,32,9281
www.facebook.com/1782842158458802,عمر فاروق - Omar Farooq,Omrf94,2023-02-22,no,139856,Arabic,yes,1,9281
www.facebook.com/267872014092705,Nagorik TV,nagoriktv.media,2023-03-21,yes,2407980,Bengali,yes,158,9282
www.facebook.com/1730864807000584,Irregular Strength,irregularstrength,2023-07-08,no,37862,English,yes,1,9283
www.facebook.com/175141195955360,NOVE,canale9,2023-04-23,no,576767,Italian,yes,8,9283
www.facebook.com/1258501597516656,Rebeca Escribens,Rescribens,2022-05-19,no,1307694,Spanish,yes,9,9284
www.facebook.com/186040714921338,有線新聞 i-Cable News,icable.news,2020-02-25,yes,994671,Chinese,yes,54,9284
www.facebook.com/123115214414171,Collete Davis Racing,colletedavis,2023-03-24,no,390067,English,yes,3,9289
www.facebook.com/445094309024853,Nessma Live,NessmaLive,2021-09-22,yes,1171269,Arabic,yes,113,9289
www.facebook.com/10250319811,TV Total,tvtotal,2017-12-12,no,1754379,German,yes,7,9298
www.facebook.com/525894390834318,MLB Puerto Rico,MLBPuertoRico,2020-07-31,no,370366,Spanish,yes,15,9299
www.facebook.com/302236563703096,Alexander Eder,alexandereder.official,2023-07-05,no,232638,German,yes,0,9300
www.facebook.com/405893692792171,Anela,anelaofficial,2023-04-16,no,62237,Italian,yes,1,9304
www.facebook.com/213237901986,EL TRI Oficial,ElTRiOficial,2021-10-25,yes,2548807,Spanish,yes,5,9308
www.facebook.com/836330963058339,The Mediterranean Dish,TheMediterraneanDish,2018-09-19,yes,864290,English,yes,32,9308
www.facebook.com/160434167421170,Esto es Guerra Perú,estoesguerra.tv,2018-09-25,no,6088026,Spanish,yes,73,9311
www.facebook.com/780470398747024,NBA LATAM,NBALatam,2018-12-10,no,3656017,Spanish,yes,44,9317
www.facebook.com/100189488443877,ملعب القاهرة 24,Cairo24Sports,2022-12-30,yes,691394,Arabic,yes,51,9318
www.facebook.com/481599392347991,Celinda Vargas,Celindavargasoficial,2023-04-23,no,839991,Spanish,yes,17,9319
www.facebook.com/437092942993837,Rossy War y su Banda Kaliente,RossyWaroficial,2022-11-22,yes,1008525,Spanish,yes,9,9320
www.facebook.com/157405866943,Davisson Brothers Band,DavissonBros,2023-04-22,no,74346,English,yes,0,9322
www.facebook.com/394087391006,RTL sports,RTLSportsbe,2023-01-09,no,924350,French,yes,4,9325
www.facebook.com/1764717197111604,Hassan Abouelrouss,hassanabouelrousofficial,2023-07-25,no,865274,Arabic,yes,6,9326
www.facebook.com/446217505759382,اشتياق عادل Ashteaq Adel,AshteaqAdil,2023-05-27,no,1402072,Arabic,yes,0,9327
www.facebook.com/1516797768586087,Multimedios CR,MultimediosCR,2023-07-11,yes,1401420,Spanish,yes,12,9328
www.facebook.com/176547309872,Reggie & Ladye Love Smith,reggieandladyelove,2021-09-13,no,59091,English,yes,4,9333
www.facebook.com/56124123850,Tennessee Titans,titans,2019-09-11,yes,1016707,English,yes,26,9333
www.facebook.com/75980429042,Il Tirreno,IlTirreno,2021-11-23,no,415606,Italian,yes,5,9334
www.facebook.com/429900087357505,Mobile Legends: Bang Bang,MobileLegendsGameMalaysia,2023-03-02,yes,30408813,Malay,yes,5,9342
www.facebook.com/182265458467197,SNY,SNY,2022-05-24,no,322898,English,yes,57,9346
www.facebook.com/255844391114592,AP International,APInternational,2023-07-06,no,5150812,English,yes,221,9348
www.facebook.com/95294389596,France 5,france5,2019-11-29,no,2612958,French,yes,0,9355
www.facebook.com/219790854890228,Patricio Borghetti,patricioborghetti23,2022-11-11,yes,462371,Spanish,yes,2,9359
www.facebook.com/425483861213798,Dina Fouad دينا فؤاد,DinaFouadPage,2023-02-05,no,892576,Arabic,yes,11,9367
www.facebook.com/1427355644210382,Sportskeeda Cricket,SportskeedaCricket,2023-02-20,no,6214442,English,yes,38,9367
www.facebook.com/324133467716965,Luis Alonzo,LuisAlonzoR,2023-04-23,yes,413474,Spanish,yes,0,9369
www.facebook.com/328051880725308,Tigo Sports Bolivia,TigoSportsBolivia,2023-06-13,yes,712083,Spanish,yes,148,9371
www.facebook.com/208828579155462,Rj Viny,rjviny,2023-04-22,yes,1202847,Hindi,yes,4,9376
www.facebook.com/92890963684,YVONNE JEGEDE,,2023-07-31,no,943766,English,yes,2,9376
www.facebook.com/972103262805506,Atchoum the cat,Atchoumthecat,2021-04-02,no,244861,French,yes,4,9378
www.facebook.com/498211530226750,Cody Jinks,CodyJinksMusic,2022-11-09,no,1054422,English,yes,1,9382
www.facebook.com/198415090667257,Salice Rose,OfficialSaliceRose,2019-08-16,yes,2759897,English,yes,2,9389
www.facebook.com/1172411232804720,Punto Final,PuntoFinal.pe,2018-11-27,no,641262,Spanish,yes,8,9391
www.facebook.com/1669623313301323,9 News Melbourne,9NewsMelbourne,2019-12-04,yes,1190139,English,yes,45,9401
www.facebook.com/277581822281583,馮光遠,NeilPeng.tw,2020-08-28,no,182551,Chinese,yes,1,9401
www.facebook.com/104088898326187,Polimer News Digital,polimernewsdigital,2021-03-03,yes,276840,Tamil,yes,80,9407
www.facebook.com/335683956767214,Sheku Kanneh-Mason,ShekuKMOfficial,2023-04-22,no,253876,English,yes,2,9412
www.facebook.com/366223047181144,Daily Ekattor,DailyEkattor,2023-04-23,yes,1041544,Bengali,yes,23,9415
www.facebook.com/720950011263716,Prag News,pragnewsassam,2022-06-01,yes,2005759,Assamese,yes,344,9416
www.facebook.com/1577427645820440,ข่าวGMM25,gmm25news,2021-03-03,no,758262,Thai,yes,38,9428
www.facebook.com/1673669186277733,Freeda,freedamedia,2022-06-27,no,2073685,Italian,yes,22,9430
www.facebook.com/188311137478,中時新聞網,CTfans,2018-04-27,yes,2140772,Chinese,yes,173,9433
www.facebook.com/137810532925525,Astro Arena,AstroArenaSukan,2020-02-16,yes,2386498,Malay,yes,12,9437
www.facebook.com/184116604950729,Latina Noticias,LatinaNoticias.pe,2023-07-11,yes,3453702,Spanish,yes,285,9438
www.facebook.com/30049274825,National Geographic Adventure,NatGeoAdventure,2023-07-11,no,10731278,English,yes,0,9440
www.facebook.com/301422743334896,Cơ Hội Cho Ai - Whose Chance,cohoichoaivn,2023-02-22,no,739820,Vietnamese,yes,7,9444
www.facebook.com/811623928906706,Beppe Carletti,BeppeCarlettiOfficial,2021-02-18,no,55253,Italian,yes,0,9445
www.facebook.com/21898300328,BuzzFeed,BuzzFeed,2021-11-30,no,13820914,English,yes,34,9454
www.facebook.com/292496132255,Antonio Tello - NTV,ntv.com.mx,2023-03-09,yes,1407386,Spanish,yes,35,9454
www.facebook.com/735559336526457,Arshdeep Soni,arshsoni,2021-01-23,no,772920,English,yes,3,9457
www.facebook.com/800511613379777,Carlos Moreno Reporta,Carlosmorenoreportanow,2021-01-19,yes,359027,Spanish,yes,7,9457
www.facebook.com/868992333184521,Eliot Media,eliotnewmedia,2023-02-07,no,800817,Spanish,yes,13,9457
www.facebook.com/154789761221116,Müslüm Gürses,muslumgurses,2022-08-08,no,1256029,Turkish,yes,2,9457
www.facebook.com/167733619954235,Horacio Palencia (Oficial),HoracioPalencia,2020-11-18,no,1895808,Spanish,yes,3,9461
www.facebook.com/1409289299321121,Atléticos de San Germán,AtleticosBSN,2021-08-16,yes,59310,Spanish,yes,0,9464
www.facebook.com/108041200921042,Felipe Neto,felipeneto,2021-10-20,no,885098,Portuguese,yes,0,9473
www.facebook.com/33319219987,Dropkick Murphys,DropkickMurphys,2023-04-23,no,1923245,English,yes,1,9473
www.facebook.com/2027538124033777,Treasure 트레저,OfficialTreasure,2020-12-10,no,2245316,English,yes,20,9474
www.facebook.com/743126722409125,מנהלת הליגות לכדורגל- IPFL,IsraelProFootball,2021-11-30,no,173162,Hebrew,yes,7,9474
www.facebook.com/140388709317990,"Студія ""Квартал 95""",kvartal95,2022-06-01,no,2111308,Ukrainian,yes,0,9476
www.facebook.com/30425341878,MTV France,mtv.france,2019-09-24,no,3287142,French,yes,8,9490
www.facebook.com/431383797210174,Cook With Parul,CookwithParulGupta,2019-06-30,no,979969,Hindi,yes,65,9490
www.facebook.com/194966307183280,Jesús Alzamora,JesusAlzamoraLlosa,2023-02-10,no,888413,Spanish,yes,4,9491
www.facebook.com/1527140297589343,Oomaar,oomaarbarbar2023,2023-07-26,no,369957,Somali,yes,0,9493
www.facebook.com/1156212021065222,BILD Werder,BILD.Werder,2018-09-16,no,49476,German,yes,0,9494
www.facebook.com/1406011159653496,Kurdsat News,kurdsatnews,2023-07-24,yes,1138312,Central Kurdish (Sorani),yes,187,9499
www.facebook.com/974244136008235,Melih Esat Açıl,melihesatofficial,2023-05-24,no,219021,Turkish,yes,4,9500
www.facebook.com/1755738667993232,TalkTVUK,TalkTVUK,2021-10-06,yes,287891,English,yes,44,9502
www.facebook.com/782556035265465,Dr Funk,Drfunkbass,2020-12-11,no,234473,English,yes,0,9505
www.facebook.com/1377529588952481,IamGujarat,imgujarat,2019-12-31,no,567448,Gujarati,yes,31,9506
www.facebook.com/212099182199359,Mark Sangiao,CoachMarkSangiao,2021-12-13,no,237599,English,yes,1,9522
www.facebook.com/732711210148431,Uttarakhand Police,uttarakhandpolice,2023-04-22,no,349029,Hindi,yes,16,9524
www.facebook.com/138303722901472,Bubble Gang,BubbleGang,2018-12-21,no,2374203,Tagalog,yes,11,9524
www.facebook.com/108411640510118,The Sweet Impact,thesweetimpact,2023-04-23,no,500789,English,yes,1,9525
www.facebook.com/165414730215986,Pinuccio,pinucciosono,2019-06-16,no,663796,Italian,yes,0,9528
www.facebook.com/143037869150,Rosemary Siemens,rosemarysiemens,2021-12-23,no,139260,English,yes,3,9529
www.facebook.com/116589758392225,The Goodwood Revival,Goodwood.Revival,2020-11-18,no,664248,English,yes,11,9532
