URL,Content creator,Username,Date added,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
https://www.facebook.com/1494731297498009,Insider Food,FoodInsider,2023-03-09,11843871,English,yes,5,40296
https://www.facebook.com/526492510779948,Jamuna Television,JamunaTelevision,2023-07-21,11836134,Bengali,yes,13,44431
https://www.facebook.com/713783991979345,Omar Chaparro,SoyOmarChaparro,2023-03-09,11822462,Spanish,yes,0,0
https://www.facebook.com/2213193252080991,WATCH IT,WatchiTMENA,2023-07-21,11815764,Arabic,yes,8,55062
https://www.facebook.com/1282973728458676,Ch3Thailand,Ch3Thailand,2023-03-09,11787927,Thai,yes,22,18483
https://www.facebook.com/559766570840615,Roccibella,roccibella,2023-03-09,11775132,Spanish,yes,4,259256
https://www.facebook.com/410456267467,Unicable,CanalUnicable,2023-07-21,11769751,Spanish,yes,3,65160
https://www.facebook.com/201765839840980,Hometalk,Hometalk,2023-03-09,11755731,English,yes,4,60282
https://www.facebook.com/651113654922954,Team Kramer,TeamKramerFive,2023-03-09,11644091,English,yes,0,577567
https://www.facebook.com/126073394888,Marlon Wayans,marlonwayans,2023-07-15,11609932,English,yes,5,33242
https://www.facebook.com/221986847818695,Whindersson Nunes,whinderssonnunesoficial,2023-03-09,11595689,Portuguese,yes,0,615476
https://www.facebook.com/1622651498010103,Ross Smith,RossSmithvideos,2023-03-09,11560604,English,yes,5,190988
https://www.facebook.com/206834829342888,Home cooking,HomeCookingShow,2023-03-09,11525128,English,yes,2,40163
https://www.facebook.com/1787599758123390,Bailey Sarian,baileysarian1,2023-07-22,11464277,English,yes,2,149813
https://www.facebook.com/155957597793381,Tamer Ashour | تامر عاشور,TamerAshour,2023-05-28,11451327,Arabic,yes,0,43335
https://www.facebook.com/110581908973,YAN TV,yantv,2023-03-09,11451086,Vietnamese,yes,25,12707
https://www.facebook.com/1083503811697862,Indian Television Academy,TheITAOfficial,2023-03-09,11408791,English,yes,70,20830
https://www.facebook.com/611863288873731,Kim Domingo,therealkimdomingo,2023-04-16,11395028,English,yes,0,412067
https://www.facebook.com/165700137465994,WWE Raw Show,rawshow,2023-04-03,11373595,English,yes,0,0
https://www.facebook.com/221895084488402,ARY Digital,arydigital.tv,2023-07-21,11321426,English,yes,17,80832
https://www.facebook.com/427429410735570,Jackson ODoherty,JacksonODoherty,2023-03-09,11308817,English,yes,0,0
https://www.facebook.com/462361420459674,Ludmilla,OficialLudmilla,2023-03-09,11280495,Portuguese,yes,1,25462
https://www.facebook.com/112443095489493,BBB,BigBrotherBrasil,2023-03-09,11260335,Portuguese,yes,1,18212
https://www.facebook.com/154332447958158,Banda La Trakalosa de Monterrey,BandaTrakalosa1,2023-03-09,11260204,Spanish,yes,0,7890
https://www.facebook.com/247962661966966,Porta dos Fundos,PortaDosFundos,2023-06-06,11256823,Portuguese,yes,4,41699
https://www.facebook.com/541968102668322,Who Cares?,ButWhoCares,2023-06-12,11239809,English,yes,27,14325
https://www.facebook.com/6096369029,Comedy Central,ComedyCentral,2023-04-07,11228196,English,yes,0,32787
https://www.facebook.com/21164211233,PERSIB Bandung,,2023-03-09,11209635,Indonesian,yes,0,0
https://www.facebook.com/359772106595,Primer Impacto,PrimerImpactoUnivision,2023-07-21,11201709,Spanish,yes,8,2810
https://www.facebook.com/243811725631321,SCTV,SCTV,2023-07-21,11152451,Indonesian,yes,17,44446
https://www.facebook.com/588152038001888,Yeah1 Video,yeah1videos,2023-06-15,11134430,Vietnamese,yes,4,138609
https://www.facebook.com/31695961025,IMPACT Wrestling,ImpactWrestling,2023-03-09,10922035,English,yes,6,52983
https://www.facebook.com/1413475698959824,Insider,insider,2023-06-04,10921826,English,yes,7,23894
https://www.facebook.com/194388211065,GMA Public Affairs,gmapublicaffairs,2023-03-09,10873055,Tagalog,yes,57,40697
https://www.facebook.com/122176787772,News18 India,News18India,2023-05-03,10856415,Hindi,yes,58,0
https://www.facebook.com/203684173313,Discovery Home & Health,discoveryHH,2023-03-09,10795812,Spanish,yes,24,6704
https://www.facebook.com/209630315764457,AS Roma,officialasroma,2023-03-09,10730048,Italian,yes,13,49999
https://www.facebook.com/46631730641,FilGoal.com,FilGoal,2023-06-26,10649275,Arabic,yes,29,19312
https://www.facebook.com/167115176655082,VICE,VICE,2023-05-08,10625088,English,yes,3,11588
https://www.facebook.com/392253467452336,Tamer Academy,TamerAcademy1,2023-05-12,10621622,Arabic,yes,1,9951922
https://www.facebook.com/1614564035449202,Camila Masullo,camilamasullo,2023-03-09,10506556,Portuguese,yes,14,0
https://www.facebook.com/1976677015968766,Panorama Creators Documentary,PanoramaCreatorsDocumentary,2023-05-18,10504316,Bengali,yes,9,17474
https://www.facebook.com/48046200539,Dave Bautista (Batista),DMB.Official,2023-02-02,10501250,English,yes,0,11851
https://www.facebook.com/207360136376916,Bundesliga,BundesligaOfficial,2023-07-21,10500647,English,yes,0,101182
https://www.facebook.com/1124615951013592,Nisha Upadhyay,nishaupadhyayofficial,2023-07-24,10482448,Hindi,yes,1,53586
https://www.facebook.com/674344339361662,VieShows,vieshows,2023-03-09,10457808,Vietnamese,yes,6,38354
https://www.facebook.com/199415856766283,UNICEF Bangladesh,unicef.bd,2023-03-09,10445850,Bengali,yes,0,0
https://www.facebook.com/14391502916,Science Channel,ScienceChannel,2023-05-13,10438543,English,yes,2,39707
https://www.facebook.com/551343634894085,NET Mediatama Televisi,netmediatamatelevisi,2023-04-26,10419186,Indonesian,yes,20,15331
https://www.facebook.com/100576070036744,Zee Bangla,ZeeBanglaIndia,2023-03-09,10415516,Bengali,yes,111,73870
https://www.facebook.com/252613304456,Demotivateur,demotivateur,2023-07-21,10408071,French,yes,0,0
https://www.facebook.com/947132978712513,Shemaroo Comedy,Comedywalas,2023-07-21,10403296,English,yes,20,106110
https://www.facebook.com/255887897846432,Tavi Castro,tavicastroofficial,2023-04-20,10375054,English,yes,0,20593
https://www.facebook.com/526493767415532,Red Chillies Entertainment,RedChilliesEnt,2023-07-21,10361060,English,yes,1,172419
https://www.facebook.com/150844444955205,Snooki,NicoleSnooki,2023-05-30,10295044,English,yes,0,0
https://www.facebook.com/1599962576975809,Bharti Singh,bhartisinghofficial,2023-03-09,10289335,English,yes,0,0
https://www.facebook.com/103923893035298,Mistérios do Mundo,MisteriosDoMundoMDM,2023-03-09,10278676,Portuguese,yes,0,0
https://www.facebook.com/536626229862421,Sanya Lopez,sanyalopezofficial,2023-04-05,10233427,English,yes,3,32049
https://www.facebook.com/174762939206703,RCTI,OfficialRCTI.TV,2023-07-21,10202104,Indonesian,yes,130,4212
https://www.facebook.com/191936460846328,Mehazabien Chowdhury,iamMehazabien,2023-05-08,10119097,Bengali,yes,1,218483
https://www.facebook.com/101416941469871,العهد -Söz,sozarabicofficial,2023-05-18,10114345,Arabic,yes,7,45962
https://www.facebook.com/969958619803213,Me Caigo De Risa,MeCaigoDeRisaOF,2023-03-09,10110180,Spanish,yes,8,265517
https://www.facebook.com/214396342065086,Oh My Goal - France,ohmygoalfr.kelinetwork,2023-06-27,10104493,French,yes,6,13345
https://www.facebook.com/109562087067047,Frede Brocha,fredebrocha,2023-03-09,10021247,Spanish,yes,0,0
https://www.facebook.com/20961928353,Samo Zaen,SamoZaen,2023-04-15,10011051,Arabic,yes,3,1054
https://www.facebook.com/1526083287683604,Tastemade Español,TastemadeEs,2023-07-21,10007419,Spanish,yes,13,9958
https://www.facebook.com/237689962957503,النهار إنتي,AlNaharEnti,2023-04-29,10000521,Arabic,yes,0,0
https://www.facebook.com/107276450147,AlloCiné,allocine,2023-03-09,9984079,French,yes,25,26379
https://www.facebook.com/304360723091,ชิงร้อยชิงล้าน,ching100,2023-03-09,9971186,Thai,yes,12,132740
https://www.facebook.com/738007726292010,Destino,DestinoPositivo,2023-07-21,9967078,Spanish,yes,2,211032
https://www.facebook.com/31881783642,NBA on ESPN,NBAonESPN,2023-07-21,9944769,English,yes,4,145830
https://www.facebook.com/112100888826063,SVF,SVFsocial,2023-03-09,9931428,Bengali,yes,10,29190
https://www.facebook.com/201674967033339,Purnima,ActorPurnima,2022-12-26,9907608,English,yes,5,159166
https://www.facebook.com/225887867458487,Adley,TheAdleyShow,2023-03-09,9898122,English,yes,4,93561
https://www.facebook.com/42324160403,BET,BET,2023-04-16,9892157,English,yes,0,194030
https://www.facebook.com/451441988397283,Priyanka Agrawal,Iampriyankaagrawal,2022-11-29,9821068,English,yes,4,2980
https://www.facebook.com/672858556116606,قناة الوصفة,elwasfa,2023-03-09,9794613,Arabic,yes,13,22300
https://www.facebook.com/183821187865,"Carolina Sandoval ""La Venenosa""",VenenoSandoval,2023-03-09,9746368,Spanish,yes,6,0
https://www.facebook.com/20781959145,Sadhguru,sadhguru,2023-05-16,9730382,English,yes,14,61032
https://www.facebook.com/1046314848718543,The Late Late Show with James Corden,latelateshowcbs,2023-07-21,9707193,English,yes,0,0
https://www.facebook.com/970665683119186,عالم سهام للتجميل,3alamsiham.beauty,2023-06-26,9689188,Arabic,yes,0,0
https://www.facebook.com/488353241197000,Higher Perspective,HigherPerspective,2023-07-21,9644178,English,yes,14,30123
https://www.facebook.com/16801589212,HGTV,HGTV,2023-03-09,9590121,English,yes,7,14480
https://www.facebook.com/352374284850353,Ramy Sabry,RamySabrry,2023-03-09,9578195,Arabic,yes,0,24945
https://www.facebook.com/1399606566849070,Backdoor,backdoor.humor,2023-06-06,9571384,Spanish,yes,3,112816
https://www.facebook.com/158320110970178,Cocina Vital,cocinavital,2023-03-09,9545780,Spanish,yes,2,6850
https://www.facebook.com/894332950616089,Gamology - The Best of Gaming,thebestofgaming1,2023-07-21,9528267,English,yes,0,0
https://www.facebook.com/253968658003230,Worldstar Hip Hop,worldstarhiphop,2023-03-09,9507520,English,yes,0,0
https://www.facebook.com/85633169312,cricket.com.au,cricketcomau,2023-03-09,9496469,English,yes,0,15315
https://www.facebook.com/509635415765970,Deporlovers,deporlovers,2023-03-14,9489775,Spanish,yes,2,41471
https://www.facebook.com/190145714465524,Club Atlético River Plate,riverplateoficial,2023-03-09,9453609,Spanish,yes,10,59973
https://www.facebook.com/108586582757,TNT América Latina,TNTLA,2023-07-21,9437563,Spanish,yes,0,21035
https://www.facebook.com/81944441223,GMMTV,gmmtvofficial,2023-07-21,9420376,Thai,yes,20,7054
https://www.facebook.com/140872172617131,Facundo,facundopirata,2023-06-13,9414795,Spanish,yes,0,0
https://www.facebook.com/95926963131,People,peoplemag,2023-06-27,9412873,English,yes,5,8303
https://www.facebook.com/694595100728615,Aquela Receita,AquelaReceita,2023-04-29,9352464,Portuguese,yes,0,0
https://www.facebook.com/335530529801076,Derek Deso,derekdeso,2023-05-22,9340543,English,yes,8,158450
https://www.facebook.com/511175292316088,Bongo BD,watch.bongo,2023-07-21,9313660,Bengali,yes,2,24441
https://www.facebook.com/157833424720,2M.ma,2m.officiel,2023-03-09,9312068,Arabic,yes,10,0
https://www.facebook.com/161122277305222,Surinder Films,Surinderfilms,2023-03-09,9278726,Bengali,yes,121,10993
https://www.facebook.com/193351067350618,EsTrending,EsTrending,2023-03-09,9265833,Spanish,yes,1,4027
https://www.facebook.com/228803477461289,Insider Design,designinsider,2023-05-16,9264416,English,yes,0,0
https://www.facebook.com/308511305840266,WWE Middle East & Africa,WWEmena,2023-03-09,9260876,Arabic,yes,6,29067
https://www.facebook.com/686316244887228,Lupita Cardoza,LupitaCardozaOficiaal,2023-03-09,9235828,Spanish,yes,3,0
https://www.facebook.com/151092271590871,Regal Entertainment Inc.,RegalEntertainmentInc,2023-07-21,9232010,Tagalog,yes,33,21581
https://www.facebook.com/118416698240116,Parafernalha,Parafernalha,2023-07-21,9230557,Portuguese,yes,1,11182
https://www.facebook.com/107780792274,TV Azteca Deportes,aztecadeportes,2023-03-09,9225300,Spanish,yes,6,0
https://www.facebook.com/156057357762712,Clarín,clarincom,2023-07-21,9224595,Spanish,yes,21,6316
https://www.facebook.com/193844937315070,PewDiePie,PewDiePie,2023-07-21,9179429,English,yes,0,0
https://www.facebook.com/143150632367986,eltrece,eltrecetv,2023-06-26,9164628,Spanish,yes,19,9915
https://www.facebook.com/129308310432072,mbc.net,mbc.net,2023-06-26,9148787,Arabic,yes,2,5211
https://www.facebook.com/203805062990264,Ben Shapiro,officialbenshapiro,2023-03-09,9143629,English,yes,11,0
https://www.facebook.com/373904330063767,Broda Shaggi,brodashaggi.world,2023-03-09,9138398,English,yes,0,449361
https://www.facebook.com/1435066040049835,Chi Pu,chipupu93,2023-05-09,9137850,Vietnamese,yes,0,0
https://www.facebook.com/121892654522190,ALBERTO DEL ARCO,ALBERTODELARCOOFICIAL,2023-06-10,9125753,Spanish,yes,4,30181
https://www.facebook.com/74456112688,Woody,WOODYTALKSHOW,2023-05-28,9111317,Thai,yes,12,11425
https://www.facebook.com/462018777253886,UFC Fight Pass,UFCFightPass,2023-03-09,9099514,English,yes,0,95280
https://www.facebook.com/145658488851849,Islas Vlogs,islasvlogs,2023-01-11,9043980,Spanish,yes,0,0
https://www.facebook.com/104620327657180,Riss & Quan,RissQuanVideos,2023-03-09,9030799,English,yes,0,67904
https://www.facebook.com/1345885592147918,Tadhana GMA,TadhanaGMA,2023-03-09,9024224,Tagalog,yes,0,54181
https://www.facebook.com/357595679961,Tribunnews.com,tribunnews,2023-07-21,8992747,Indonesian,yes,41,4323
https://www.facebook.com/125700837560163,سامح حسين Sameh Hussein,SamehHussein,2023-07-21,8985058,Arabic,yes,0,0
https://www.facebook.com/600228316674560,CricTracker,crictracker,2023-07-21,8965401,English,yes,69,2185
https://www.facebook.com/106616520753,Navbharat Times Online,navbharattimes,2023-06-05,8962560,Hindi,yes,87,18575
https://www.facebook.com/18429207554,ESPNcricinfo,Cricinfo,2023-07-21,8959951,English,yes,40,7058
https://www.facebook.com/114264528738492,BOCA,BocaJuniors,2023-07-21,8941661,Spanish,yes,9,0
https://www.facebook.com/1818085675091895,Yisela Avendaño,yiselaoficial,2023-03-12,8935814,Spanish,yes,0,0
https://www.facebook.com/467212596814406,MetDaan Beauty,BeautybyMetDaan,2023-03-09,8927951,English,yes,5,0
https://www.facebook.com/56916320206,Men's Health,MensHealth,2023-03-09,8903071,English,yes,0,0
https://www.facebook.com/221671794535129,Womansera,Womansera,2023-07-10,8872141,English,yes,9,6171
https://www.facebook.com/246171195404892,IIFA Awards,IIFA,2023-03-09,8863486,English,yes,0,0
https://www.facebook.com/510052629089220,Eagle Music,eaglemusicbd,2023-07-12,8854789,Bengali,yes,0,0
https://www.facebook.com/377595952637354,شبكة وطن مسلسلات - WatanNetwork Series,WatanNetworkSeries,2023-03-09,8852665,Arabic,yes,6,36564
https://www.facebook.com/100344450058745,Amanda Cerny,MissAmandaCerny,2023-03-16,8851240,English,yes,0,0
https://www.facebook.com/359228604753939,وصفات سهام,wasfat.siham,2023-06-08,8845368,Arabic,yes,0,0
https://www.facebook.com/603370039706496,Batdad,BatDadOfficial,2023-03-09,8832142,English,yes,23,17852
https://www.facebook.com/60908652688,Sanjeev Kapoor,ChefSanjeevKapoor,2023-04-29,8816703,English,yes,16,29766
https://www.facebook.com/415623825273931,Noel Deyzel za,noeldeyzel.bodybuilder.za,2023-06-03,8808635,English,yes,16,5989
https://www.facebook.com/239001756281046,The Noite com Danilo Gentili,TheNoitecomDaniloGentili,2023-03-09,8795031,Portuguese,yes,4,92482
https://www.facebook.com/274666700077,Panlasang Pinoy,panlasangpinoy,2023-03-09,8777081,English,yes,2,42240
https://www.facebook.com/118071565920,The Weather Channel,TheWeatherChannel,2023-03-09,8772307,English,yes,1,16852
https://www.facebook.com/138876447076,Adamari Lopez,adamari.lopez.tv,2023-03-09,8765850,Spanish,yes,5,138035
https://www.facebook.com/407194015987067,Ch7HD News,Ch7HDNews,2023-06-16,8749612,Thai,yes,114,4104
https://www.facebook.com/1826521214280952,Ana Morquecho,anamorquechof,2023-06-21,8737075,Spanish,yes,1,76534
https://www.facebook.com/102227231967115,Hagar Omar هاجر عمر,Omorhagar,2023-06-26,8728519,Arabic,yes,0,0
https://www.facebook.com/34835977009,Nikki Bella,WWENikkiBella,2023-04-03,8699954,English,yes,0,0
https://www.facebook.com/870240743347976,Team Katagumpay,JayTVKatagumpay,2023-07-21,8699265,Tagalog,yes,2,113976
https://www.facebook.com/136841459683926,12 Tomatoes,12Tomatoes,2023-03-09,8659587,English,yes,3,8797
https://www.facebook.com/1053101664728725,WeTV,WeTVofficial,2023-03-09,8623772,English,yes,10,106092
https://www.facebook.com/44770548908,Dr. Phil,drphilshow,2023-06-15,8604821,English,yes,5,17995
https://www.facebook.com/263113107368276,Tagple,tagpleth,2023-06-26,8595528,Thai,yes,2,1418178
https://www.facebook.com/513741371997112,Amarin TV,AMARINTVHD,2023-03-09,8572808,Thai,yes,40,8568
https://www.facebook.com/709425645757965,ThairathTV,thairathtv,2023-03-09,8541016,Thai,yes,46,0
https://www.facebook.com/293653810646372,Michelle Lewin,FitnessMichelle,2023-06-18,8530234,English,yes,0,120650
https://www.facebook.com/980552302058063,Novelas Las Estrellas,novelaslasestrellas,2023-03-09,8526718,Spanish,yes,23,268200
https://www.facebook.com/254511111228541,Dorra Zarrouk,dorrazarrouk,2023-06-12,8494891,Arabic,yes,0,81299
https://www.facebook.com/1407167032831912,Piques,jonpaulpiques,2023-06-12,8490064,English,yes,0,0
https://www.facebook.com/315331651825964,Zee Tamil,ZeeTamizh,2023-03-09,8468218,Tamil,yes,63,55945
https://www.facebook.com/212840228899287,BI Phakathi,biphakathi,2022-11-01,8465517,English,yes,0,133689
https://www.facebook.com/155612491169181,Amar Ujala,Amarujala,2023-07-21,8412591,Hindi,yes,153,3254
https://www.facebook.com/118325338212566,Telefe,telefe,2023-03-09,8401083,Spanish,yes,37,2076
https://www.facebook.com/136759993012177,Delhi Capitals,DelhiCapitalsOfficial,2023-03-09,8395199,English,yes,0,0
https://www.facebook.com/22511018923,Jenni Rivera,jenniriveramusic,2023-03-09,8385314,Spanish,yes,1,45104
https://www.facebook.com/888924691138644,Srabanti Chatterjee,srabanti.actress,2023-03-09,8376056,English,yes,1,123525
https://www.facebook.com/332656306807004,Ekattor,ekattor.tv,2023-06-15,8372222,Bengali,yes,36,5171
https://www.facebook.com/119166731535620,صدى البلد - Sada Elbalad,baladtv,2023-07-21,8369936,Arabic,yes,42,1629
https://www.facebook.com/1487525711517619,Cookist,Cookist,2023-03-09,8367926,Italian,yes,9,66920
https://www.facebook.com/150344261690178,Canal VIVA,canalviva,2023-03-09,8346916,Portuguese,yes,1,476710
